买家会员名,宝贝ID,类别,购买次数
2666,549882564050,7,2.888888888888889
2666,538585695146,7,2.8333333333333335
2666,544016559367,7,2.6363636363636362
2666,39539028043,7,2.323529411764706
2666,545957998521,7,2.085714285714286
2666,548547222435,7,1.9333333333333333
2666,544115759872,7,1.88
2666,544115359956,7,1.875
2666,529338111966,7,1.875
2666,546243180299,7,1.8333333333333333
2667,544115359956,3,3.3636363636363638
2667,39539028043,3,3.12
2667,544115759872,3,2.5510204081632653
2667,36286235128,3,2.4596774193548385
2667,544768785584,3,2.380952380952381
2667,35753244214,3,2.3333333333333335
2667,549378588703,3,2.1923076923076925
2667,549882564050,3,2.12
2667,549736062191,3,2.1176470588235294
2667,544016559367,3,2.111111111111111
2668,549882564050,7,2.888888888888889
2668,538585695146,7,2.8333333333333335
2668,544016559367,7,2.6363636363636362
2668,39539028043,7,2.323529411764706
2668,545957998521,7,2.085714285714286
2668,548547222435,7,1.9333333333333333
2668,544115759872,7,1.88
2668,529338111966,7,1.875
2668,544115359956,7,1.875
2668,546243180299,7,1.8333333333333333
2669,549882564050,7,2.888888888888889
2669,538585695146,7,2.8333333333333335
2669,544016559367,7,2.6363636363636362
2669,39539028043,7,2.323529411764706
2669,545957998521,7,2.085714285714286
2669,548547222435,7,1.9333333333333333
2669,544115759872,7,1.88
2669,529338111966,7,1.875
2669,544115359956,7,1.875
2669,546243180299,7,1.8333333333333333
2670,544016559367,4,5.714285714285714
2670,545974803385,4,4.0
2670,39539028043,4,4.0
2670,538585695146,4,3.6666666666666665
2670,541254875522,4,3.4
2670,36353085367,4,3.2666666666666666
2670,549736062191,4,3.1666666666666665
2670,544115759872,4,3.130434782608696
2670,544115359956,4,3.0
2670,521826021046,4,3.0
2671,549882564050,7,2.888888888888889
2671,538585695146,7,2.8333333333333335
2671,544016559367,7,2.6363636363636362
2671,39539028043,7,2.323529411764706
2671,545957998521,7,2.085714285714286
2671,548547222435,7,1.9333333333333333
2671,544115759872,7,1.88
2671,529338111966,7,1.875
2671,544115359956,7,1.875
2671,546243180299,7,1.8333333333333333
2672,39539028043,5,7.0
2672,36286235128,5,2.7142857142857144
2672,544115759872,5,2.125
2672,541592740476,5,2.0
2672,536083448292,5,1.8
2672,531145857565,5,1.6666666666666667
2672,549378588703,5,1.6666666666666667
2672,520310825412,5,1.6666666666666667
2672,533204346200,5,1.5
2672,550715341924,5,1.5
2673,549882564050,7,2.888888888888889
2673,538585695146,7,2.8333333333333335
2673,544016559367,7,2.6363636363636362
2673,39539028043,7,2.323529411764706
2673,545957998521,7,2.085714285714286
2673,548547222435,7,1.9333333333333333
2673,544115759872,7,1.88
2673,529338111966,7,1.875
2673,544115359956,7,1.875
2673,546243180299,7,1.8333333333333333
2674,549882564050,7,2.888888888888889
2674,538585695146,7,2.8333333333333335
2674,544016559367,7,2.6363636363636362
2674,39539028043,7,2.323529411764706
2674,545957998521,7,2.085714285714286
2674,548547222435,7,1.9333333333333333
2674,544115759872,7,1.88
2674,529338111966,7,1.875
2674,544115359956,7,1.875
2674,546243180299,7,1.8333333333333333
2675,549882564050,7,2.888888888888889
2675,538585695146,7,2.8333333333333335
2675,544016559367,7,2.6363636363636362
2675,39539028043,7,2.323529411764706
2675,545957998521,7,2.085714285714286
2675,548547222435,7,1.9333333333333333
2675,544115759872,7,1.88
2675,529338111966,7,1.875
2675,544115359956,7,1.875
2675,546243180299,7,1.8333333333333333
2676,549882564050,7,2.888888888888889
2676,538585695146,7,2.8333333333333335
2676,544016559367,7,2.6363636363636362
2676,39539028043,7,2.323529411764706
2676,545957998521,7,2.085714285714286
2676,548547222435,7,1.9333333333333333
2676,544115759872,7,1.88
2676,529338111966,7,1.875
2676,544115359956,7,1.875
2676,546243180299,7,1.8333333333333333
2677,544016559367,6,4.4
2677,529055709096,6,3.0
2677,35798985871,6,3.0
2677,545957998521,6,3.0
2677,544115759872,6,2.727272727272727
2677,42577833473,6,2.6
2677,539677826038,6,2.515625
2677,549882564050,6,2.4
2677,537396783238,6,2.375
2677,36286235128,6,2.2857142857142856
2678,39539028043,0,3.4375
2678,549378588703,0,2.75
2678,544016559367,0,2.6666666666666665
2678,540520509637,0,2.0
2678,545959606207,0,2.0
2678,544768785584,0,1.8571428571428572
2678,549882564050,0,1.8333333333333333
2678,549736062191,0,1.8333333333333333
2678,550715341924,0,1.8
2678,36286235128,0,1.7741935483870968
2679,549882564050,7,2.888888888888889
2679,538585695146,7,2.8333333333333335
2679,544016559367,7,2.6363636363636362
2679,39539028043,7,2.323529411764706
2679,545957998521,7,2.085714285714286
2679,548547222435,7,1.9333333333333333
2679,544115759872,7,1.88
2679,544115359956,7,1.875
2679,529338111966,7,1.875
2679,546243180299,7,1.8333333333333333
2680,549882564050,7,2.888888888888889
2680,538585695146,7,2.8333333333333335
2680,544016559367,7,2.6363636363636362
2680,39539028043,7,2.323529411764706
2680,545957998521,7,2.085714285714286
2680,548547222435,7,1.9333333333333333
2680,544115759872,7,1.88
2680,544115359956,7,1.875
2680,529338111966,7,1.875
2680,546243180299,7,1.8333333333333333
2681,544115359956,3,3.3636363636363638
2681,537396783238,3,3.1511627906976742
2681,39539028043,3,3.12
2681,544115759872,3,2.5510204081632653
2681,36286235128,3,2.4596774193548385
2681,35753244214,3,2.3333333333333335
2681,549378588703,3,2.1923076923076925
2681,549882564050,3,2.12
2681,549736062191,3,2.1176470588235294
2681,544016559367,3,2.111111111111111
2682,549736062191,2,4.0
2682,544115359956,2,2.4444444444444446
2682,544115759872,2,2.0294117647058822
2682,540520509637,2,2.0
2682,540522690300,2,2.0
2682,537396783238,2,1.962962962962963
2682,546243180299,2,1.8181818181818181
2682,39539028043,2,1.7894736842105263
2682,528705813655,2,1.6666666666666667
2682,549882564050,2,1.625
2683,549882564050,7,2.888888888888889
2683,538585695146,7,2.8333333333333335
2683,544016559367,7,2.6363636363636362
2683,39539028043,7,2.323529411764706
2683,545957998521,7,2.085714285714286
2683,548547222435,7,1.9333333333333333
2683,544115759872,7,1.88
2683,529338111966,7,1.875
2683,544115359956,7,1.875
2683,546243180299,7,1.8333333333333333
2684,549882564050,7,2.888888888888889
2684,538585695146,7,2.8333333333333335
2684,544016559367,7,2.6363636363636362
2684,39539028043,7,2.323529411764706
2684,545957998521,7,2.085714285714286
2684,548547222435,7,1.9333333333333333
2684,544115759872,7,1.88
2684,544115359956,7,1.875
2684,529338111966,7,1.875
2684,546243180299,7,1.8333333333333333
2685,549882564050,7,2.888888888888889
2685,538585695146,7,2.8333333333333335
2685,544016559367,7,2.6363636363636362
2685,39539028043,7,2.323529411764706
2685,545957998521,7,2.085714285714286
2685,548547222435,7,1.9333333333333333
2685,544115759872,7,1.88
2685,529338111966,7,1.875
2685,544115359956,7,1.875
2685,546243180299,7,1.8333333333333333
2686,549882564050,7,2.888888888888889
2686,538585695146,7,2.8333333333333335
2686,544016559367,7,2.6363636363636362
2686,39539028043,7,2.323529411764706
2686,545957998521,7,2.085714285714286
2686,548547222435,7,1.9333333333333333
2686,544115759872,7,1.88
2686,529338111966,7,1.875
2686,544115359956,7,1.875
2686,546243180299,7,1.8333333333333333
2687,549882564050,7,2.888888888888889
2687,538585695146,7,2.8333333333333335
2687,544016559367,7,2.6363636363636362
2687,39539028043,7,2.323529411764706
2687,545957998521,7,2.085714285714286
2687,548547222435,7,1.9333333333333333
2687,544115759872,7,1.88
2687,544115359956,7,1.875
2687,529338111966,7,1.875
2687,546243180299,7,1.8333333333333333
2688,549736062191,2,4.0
2688,544115359956,2,2.4444444444444446
2688,544115759872,2,2.0294117647058822
2688,540520509637,2,2.0
2688,540522690300,2,2.0
2688,537396783238,2,1.962962962962963
2688,546243180299,2,1.8181818181818181
2688,39539028043,2,1.7894736842105263
2688,528705813655,2,1.6666666666666667
2688,549882564050,2,1.625
2689,549882564050,7,2.888888888888889
2689,538585695146,7,2.8333333333333335
2689,544016559367,7,2.6363636363636362
2689,39539028043,7,2.323529411764706
2689,545957998521,7,2.085714285714286
2689,548547222435,7,1.9333333333333333
2689,544115759872,7,1.88
2689,529338111966,7,1.875
2689,544115359956,7,1.875
2689,546243180299,7,1.8333333333333333
2690,549736062191,2,4.0
2690,544115359956,2,2.4444444444444446
2690,540520509637,2,2.0
2690,540522690300,2,2.0
2690,537396783238,2,1.962962962962963
2690,546243180299,2,1.8181818181818181
2690,528705813655,2,1.6666666666666667
2690,549882564050,2,1.625
2690,549378588703,2,1.5625
2690,36286235128,2,1.5192307692307692
2691,545957998521,1,7.0
2691,544115359956,1,4.0
2691,546275765548,1,2.8333333333333335
2691,528705813655,1,1.5
2691,521019257989,1,1.3333333333333333
2691,548547222435,1,1.3333333333333333
2691,40400203213,1,1.2727272727272727
2691,541592740476,1,1.1428571428571428
2691,540658025950,1,1.0
2691,529405509010,1,1.0
2692,544115359956,3,3.3636363636363638
2692,537396783238,3,3.1511627906976742
2692,39539028043,3,3.12
2692,544115759872,3,2.5510204081632653
2692,36286235128,3,2.4596774193548385
2692,544768785584,3,2.380952380952381
2692,35753244214,3,2.3333333333333335
2692,549378588703,3,2.1923076923076925
2692,549882564050,3,2.12
2692,549736062191,3,2.1176470588235294
2693,549882564050,7,2.888888888888889
2693,538585695146,7,2.8333333333333335
2693,544016559367,7,2.6363636363636362
2693,39539028043,7,2.323529411764706
2693,545957998521,7,2.085714285714286
2693,548547222435,7,1.9333333333333333
2693,544115759872,7,1.88
2693,529338111966,7,1.875
2693,544115359956,7,1.875
2693,546243180299,7,1.8333333333333333
2694,549882564050,7,2.888888888888889
2694,538585695146,7,2.8333333333333335
2694,544016559367,7,2.6363636363636362
2694,39539028043,7,2.323529411764706
2694,545957998521,7,2.085714285714286
2694,548547222435,7,1.9333333333333333
2694,544115759872,7,1.88
2694,544115359956,7,1.875
2694,529338111966,7,1.875
2694,546243180299,7,1.8333333333333333
2695,545957998521,1,7.0
2695,544115359956,1,4.0
2695,546275765548,1,2.8333333333333335
2695,528705813655,1,1.5
2695,521019257989,1,1.3333333333333333
2695,548547222435,1,1.3333333333333333
2695,40400203213,1,1.2727272727272727
2695,541592740476,1,1.1428571428571428
2695,545602185334,1,1.0
2695,530910185416,1,1.0
2696,549882564050,7,2.888888888888889
2696,538585695146,7,2.8333333333333335
2696,544016559367,7,2.6363636363636362
2696,39539028043,7,2.323529411764706
2696,545957998521,7,2.085714285714286
2696,548547222435,7,1.9333333333333333
2696,544115759872,7,1.88
2696,529338111966,7,1.875
2696,544115359956,7,1.875
2696,546243180299,7,1.8333333333333333
2697,545957998521,1,7.0
2697,544115359956,1,4.0
2697,546275765548,1,2.8333333333333335
2697,528705813655,1,1.5
2697,521019257989,1,1.3333333333333333
2697,548547222435,1,1.3333333333333333
2697,40400203213,1,1.2727272727272727
2697,541592740476,1,1.1428571428571428
2697,545602185334,1,1.0
2697,530910185416,1,1.0
2698,39539028043,0,3.4375
2698,549378588703,0,2.75
2698,544016559367,0,2.6666666666666665
2698,540520509637,0,2.0
2698,545959606207,0,2.0
2698,544768785584,0,1.8571428571428572
2698,549736062191,0,1.8333333333333333
2698,549882564050,0,1.8333333333333333
2698,550715341924,0,1.8
2698,36286235128,0,1.7741935483870968
2699,549378588703,0,2.75
2699,544016559367,0,2.6666666666666665
2699,545959606207,0,2.0
2699,540520509637,0,2.0
2699,544768785584,0,1.8571428571428572
2699,549736062191,0,1.8333333333333333
2699,549882564050,0,1.8333333333333333
2699,550715341924,0,1.8
2699,36286235128,0,1.7741935483870968
2699,531877266868,0,1.6956521739130435
2700,545957998521,1,7.0
2700,544115359956,1,4.0
2700,546275765548,1,2.8333333333333335
2700,528705813655,1,1.5
2700,548547222435,1,1.3333333333333333
2700,521019257989,1,1.3333333333333333
2700,541592740476,1,1.1428571428571428
2700,540882092170,1,1.0
2700,541592384250,1,1.0
2700,545602185334,1,1.0
2701,549736062191,2,4.0
2701,544115359956,2,2.4444444444444446
2701,540520509637,2,2.0
2701,540522690300,2,2.0
2701,537396783238,2,1.962962962962963
2701,546243180299,2,1.8181818181818181
2701,39539028043,2,1.7894736842105263
2701,528705813655,2,1.6666666666666667
2701,549882564050,2,1.625
2701,549378588703,2,1.5625
2702,549882564050,7,2.888888888888889
2702,538585695146,7,2.8333333333333335
2702,544016559367,7,2.6363636363636362
2702,39539028043,7,2.323529411764706
2702,545957998521,7,2.085714285714286
2702,548547222435,7,1.9333333333333333
2702,544115759872,7,1.88
2702,544115359956,7,1.875
2702,529338111966,7,1.875
2702,546243180299,7,1.8333333333333333
2703,549882564050,7,2.888888888888889
2703,538585695146,7,2.8333333333333335
2703,544016559367,7,2.6363636363636362
2703,39539028043,7,2.323529411764706
2703,545957998521,7,2.085714285714286
2703,544115759872,7,1.88
2703,544115359956,7,1.875
2703,529338111966,7,1.875
2703,546243180299,7,1.8333333333333333
2703,549378588703,7,1.6774193548387097
2704,544115359956,3,3.3636363636363638
2704,537396783238,3,3.1511627906976742
2704,39539028043,3,3.12
2704,544115759872,3,2.5510204081632653
2704,36286235128,3,2.4596774193548385
2704,544768785584,3,2.380952380952381
2704,35753244214,3,2.3333333333333335
2704,549378588703,3,2.1923076923076925
2704,549882564050,3,2.12
2704,549736062191,3,2.1176470588235294
2705,544115359956,3,3.3636363636363638
2705,39539028043,3,3.12
2705,544115759872,3,2.5510204081632653
2705,36286235128,3,2.4596774193548385
2705,544768785584,3,2.380952380952381
2705,35753244214,3,2.3333333333333335
2705,549378588703,3,2.1923076923076925
2705,549882564050,3,2.12
2705,549736062191,3,2.1176470588235294
2705,544016559367,3,2.111111111111111
2706,549882564050,7,2.888888888888889
2706,538585695146,7,2.8333333333333335
2706,544016559367,7,2.6363636363636362
2706,39539028043,7,2.323529411764706
2706,545957998521,7,2.085714285714286
2706,548547222435,7,1.9333333333333333
2706,544115759872,7,1.88
2706,544115359956,7,1.875
2706,529338111966,7,1.875
2706,546243180299,7,1.8333333333333333
2707,549882564050,7,2.888888888888889
2707,538585695146,7,2.8333333333333335
2707,544016559367,7,2.6363636363636362
2707,39539028043,7,2.323529411764706
2707,545957998521,7,2.085714285714286
2707,548547222435,7,1.9333333333333333
2707,544115759872,7,1.88
2707,544115359956,7,1.875
2707,529338111966,7,1.875
2707,546243180299,7,1.8333333333333333
2708,549882564050,7,2.888888888888889
2708,538585695146,7,2.8333333333333335
2708,544016559367,7,2.6363636363636362
2708,39539028043,7,2.323529411764706
2708,545957998521,7,2.085714285714286
2708,548547222435,7,1.9333333333333333
2708,544115759872,7,1.88
2708,529338111966,7,1.875
2708,544115359956,7,1.875
2708,546243180299,7,1.8333333333333333
2709,549882564050,7,2.888888888888889
2709,538585695146,7,2.8333333333333335
2709,544016559367,7,2.6363636363636362
2709,39539028043,7,2.323529411764706
2709,545957998521,7,2.085714285714286
2709,548547222435,7,1.9333333333333333
2709,544115759872,7,1.88
2709,544115359956,7,1.875
2709,529338111966,7,1.875
2709,546243180299,7,1.8333333333333333
2710,549882564050,7,2.888888888888889
2710,538585695146,7,2.8333333333333335
2710,544016559367,7,2.6363636363636362
2710,39539028043,7,2.323529411764706
2710,545957998521,7,2.085714285714286
2710,548547222435,7,1.9333333333333333
2710,544115759872,7,1.88
2710,529338111966,7,1.875
2710,544115359956,7,1.875
2710,546243180299,7,1.8333333333333333
2711,549882564050,7,2.888888888888889
2711,538585695146,7,2.8333333333333335
2711,544016559367,7,2.6363636363636362
2711,39539028043,7,2.323529411764706
2711,545957998521,7,2.085714285714286
2711,548547222435,7,1.9333333333333333
2711,544115759872,7,1.88
2711,544115359956,7,1.875
2711,529338111966,7,1.875
2711,546243180299,7,1.8333333333333333
2712,544115359956,3,3.3636363636363638
2712,39539028043,3,3.12
2712,544115759872,3,2.5510204081632653
2712,36286235128,3,2.4596774193548385
2712,544768785584,3,2.380952380952381
2712,35753244214,3,2.3333333333333335
2712,549378588703,3,2.1923076923076925
2712,549882564050,3,2.12
2712,549736062191,3,2.1176470588235294
2712,544016559367,3,2.111111111111111
2713,549882564050,7,2.888888888888889
2713,538585695146,7,2.8333333333333335
2713,544016559367,7,2.6363636363636362
2713,39539028043,7,2.323529411764706
2713,545957998521,7,2.085714285714286
2713,548547222435,7,1.9333333333333333
2713,544115759872,7,1.88
2713,529338111966,7,1.875
2713,544115359956,7,1.875
2713,546243180299,7,1.8333333333333333
2714,549882564050,7,2.888888888888889
2714,538585695146,7,2.8333333333333335
2714,544016559367,7,2.6363636363636362
2714,39539028043,7,2.323529411764706
2714,545957998521,7,2.085714285714286
2714,548547222435,7,1.9333333333333333
2714,544115759872,7,1.88
2714,544115359956,7,1.875
2714,529338111966,7,1.875
2714,546243180299,7,1.8333333333333333
2715,549882564050,7,2.888888888888889
2715,538585695146,7,2.8333333333333335
2715,544016559367,7,2.6363636363636362
2715,39539028043,7,2.323529411764706
2715,545957998521,7,2.085714285714286
2715,548547222435,7,1.9333333333333333
2715,544115759872,7,1.88
2715,529338111966,7,1.875
2715,544115359956,7,1.875
2715,546243180299,7,1.8333333333333333
2716,549378588703,0,2.75
2716,544016559367,0,2.6666666666666665
2716,545959606207,0,2.0
2716,540520509637,0,2.0
2716,544768785584,0,1.8571428571428572
2716,549736062191,0,1.8333333333333333
2716,549882564050,0,1.8333333333333333
2716,550715341924,0,1.8
2716,36286235128,0,1.7741935483870968
2716,531877266868,0,1.6956521739130435
2717,544115359956,3,3.3636363636363638
2717,537396783238,3,3.1511627906976742
2717,39539028043,3,3.12
2717,544115759872,3,2.5510204081632653
2717,544768785584,3,2.380952380952381
2717,35753244214,3,2.3333333333333335
2717,549378588703,3,2.1923076923076925
2717,549882564050,3,2.12
2717,549736062191,3,2.1176470588235294
2717,42577833473,3,2.1025641025641026
2718,549882564050,7,2.888888888888889
2718,538585695146,7,2.8333333333333335
2718,544016559367,7,2.6363636363636362
2718,39539028043,7,2.323529411764706
2718,545957998521,7,2.085714285714286
2718,548547222435,7,1.9333333333333333
2718,544115759872,7,1.88
2718,544115359956,7,1.875
2718,529338111966,7,1.875
2718,546243180299,7,1.8333333333333333
2719,549882564050,7,2.888888888888889
2719,538585695146,7,2.8333333333333335
2719,544016559367,7,2.6363636363636362
2719,39539028043,7,2.323529411764706
2719,545957998521,7,2.085714285714286
2719,548547222435,7,1.9333333333333333
2719,544115759872,7,1.88
2719,544115359956,7,1.875
2719,529338111966,7,1.875
2719,546243180299,7,1.8333333333333333
2720,549882564050,7,2.888888888888889
2720,538585695146,7,2.8333333333333335
2720,544016559367,7,2.6363636363636362
2720,39539028043,7,2.323529411764706
2720,545957998521,7,2.085714285714286
2720,548547222435,7,1.9333333333333333
2720,544115759872,7,1.88
2720,529338111966,7,1.875
2720,544115359956,7,1.875
2720,546243180299,7,1.8333333333333333
2721,549882564050,7,2.888888888888889
2721,538585695146,7,2.8333333333333335
2721,39539028043,7,2.323529411764706
2721,545957998521,7,2.085714285714286
2721,548547222435,7,1.9333333333333333
2721,544115759872,7,1.88
2721,529338111966,7,1.875
2721,544115359956,7,1.875
2721,546243180299,7,1.8333333333333333
2721,549378588703,7,1.6774193548387097
2722,549882564050,7,2.888888888888889
2722,538585695146,7,2.8333333333333335
2722,544016559367,7,2.6363636363636362
2722,39539028043,7,2.323529411764706
2722,545957998521,7,2.085714285714286
2722,548547222435,7,1.9333333333333333
2722,544115759872,7,1.88
2722,529338111966,7,1.875
2722,544115359956,7,1.875
2722,546243180299,7,1.8333333333333333
2723,549882564050,7,2.888888888888889
2723,538585695146,7,2.8333333333333335
2723,544016559367,7,2.6363636363636362
2723,39539028043,7,2.323529411764706
2723,545957998521,7,2.085714285714286
2723,548547222435,7,1.9333333333333333
2723,544115759872,7,1.88
2723,529338111966,7,1.875
2723,544115359956,7,1.875
2723,546243180299,7,1.8333333333333333
2724,544115359956,3,3.3636363636363638
2724,537396783238,3,3.1511627906976742
2724,39539028043,3,3.12
2724,544115759872,3,2.5510204081632653
2724,544768785584,3,2.380952380952381
2724,35753244214,3,2.3333333333333335
2724,549378588703,3,2.1923076923076925
2724,549882564050,3,2.12
2724,549736062191,3,2.1176470588235294
2724,544016559367,3,2.111111111111111
2725,544115359956,3,3.3636363636363638
2725,537396783238,3,3.1511627906976742
2725,544115759872,3,2.5510204081632653
2725,36286235128,3,2.4596774193548385
2725,544768785584,3,2.380952380952381
2725,35753244214,3,2.3333333333333335
2725,549378588703,3,2.1923076923076925
2725,549882564050,3,2.12
2725,549736062191,3,2.1176470588235294
2725,544016559367,3,2.111111111111111
2726,549882564050,7,2.888888888888889
2726,538585695146,7,2.8333333333333335
2726,544016559367,7,2.6363636363636362
2726,39539028043,7,2.323529411764706
2726,545957998521,7,2.085714285714286
2726,548547222435,7,1.9333333333333333
2726,544115759872,7,1.88
2726,529338111966,7,1.875
2726,544115359956,7,1.875
2726,546243180299,7,1.8333333333333333
2727,544115359956,3,3.3636363636363638
2727,537396783238,3,3.1511627906976742
2727,39539028043,3,3.12
2727,544115759872,3,2.5510204081632653
2727,36286235128,3,2.4596774193548385
2727,544768785584,3,2.380952380952381
2727,35753244214,3,2.3333333333333335
2727,549378588703,3,2.1923076923076925
2727,549882564050,3,2.12
2727,549736062191,3,2.1176470588235294
2728,549882564050,7,2.888888888888889
2728,538585695146,7,2.8333333333333335
2728,544016559367,7,2.6363636363636362
2728,39539028043,7,2.323529411764706
2728,545957998521,7,2.085714285714286
2728,548547222435,7,1.9333333333333333
2728,544115759872,7,1.88
2728,529338111966,7,1.875
2728,544115359956,7,1.875
2728,546243180299,7,1.8333333333333333
2729,39539028043,5,7.0
2729,36286235128,5,2.7142857142857144
2729,544115759872,5,2.125
2729,539677826038,5,2.0
2729,541592740476,5,2.0
2729,537396783238,5,2.0
2729,536083448292,5,1.8
2729,520310825412,5,1.6666666666666667
2729,549378588703,5,1.6666666666666667
2729,531145857565,5,1.6666666666666667
2730,544115359956,3,3.3636363636363638
2730,537396783238,3,3.1511627906976742
2730,39539028043,3,3.12
2730,544115759872,3,2.5510204081632653
2730,544768785584,3,2.380952380952381
2730,35753244214,3,2.3333333333333335
2730,549378588703,3,2.1923076923076925
2730,549736062191,3,2.1176470588235294
2730,42577833473,3,2.1025641025641026
2730,537180206236,3,2.1
2731,544115359956,3,3.3636363636363638
2731,537396783238,3,3.1511627906976742
2731,39539028043,3,3.12
2731,544115759872,3,2.5510204081632653
2731,544768785584,3,2.380952380952381
2731,35753244214,3,2.3333333333333335
2731,549882564050,3,2.12
2731,549736062191,3,2.1176470588235294
2731,544016559367,3,2.111111111111111
2731,537180206236,3,2.1
2732,545957998521,1,7.0
2732,544115359956,1,4.0
2732,546275765548,1,2.8333333333333335
2732,528705813655,1,1.5
2732,548547222435,1,1.3333333333333333
2732,521019257989,1,1.3333333333333333
2732,541592740476,1,1.1428571428571428
2732,547812750733,1,1.0
2732,529405509010,1,1.0
2732,545538490326,1,1.0
2733,549882564050,7,2.888888888888889
2733,538585695146,7,2.8333333333333335
2733,544016559367,7,2.6363636363636362
2733,39539028043,7,2.323529411764706
2733,545957998521,7,2.085714285714286
2733,548547222435,7,1.9333333333333333
2733,544115759872,7,1.88
2733,529338111966,7,1.875
2733,544115359956,7,1.875
2733,546243180299,7,1.8333333333333333
2734,549882564050,7,2.888888888888889
2734,538585695146,7,2.8333333333333335
2734,544016559367,7,2.6363636363636362
2734,39539028043,7,2.323529411764706
2734,545957998521,7,2.085714285714286
2734,548547222435,7,1.9333333333333333
2734,544115759872,7,1.88
2734,544115359956,7,1.875
2734,529338111966,7,1.875
2734,546243180299,7,1.8333333333333333
2735,549736062191,2,4.0
2735,544115359956,2,2.4444444444444446
2735,544115759872,2,2.0294117647058822
2735,540522690300,2,2.0
2735,540520509637,2,2.0
2735,537396783238,2,1.962962962962963
2735,546243180299,2,1.8181818181818181
2735,528705813655,2,1.6666666666666667
2735,549378588703,2,1.5625
2735,36286235128,2,1.5192307692307692
2737,549882564050,7,2.888888888888889
2737,538585695146,7,2.8333333333333335
2737,544016559367,7,2.6363636363636362
2737,39539028043,7,2.323529411764706
2737,545957998521,7,2.085714285714286
2737,548547222435,7,1.9333333333333333
2737,544115759872,7,1.88
2737,529338111966,7,1.875
2737,544115359956,7,1.875
2737,546243180299,7,1.8333333333333333
2738,549882564050,7,2.888888888888889
2738,538585695146,7,2.8333333333333335
2738,544016559367,7,2.6363636363636362
2738,39539028043,7,2.323529411764706
2738,545957998521,7,2.085714285714286
2738,548547222435,7,1.9333333333333333
2738,544115359956,7,1.875
2738,529338111966,7,1.875
2738,546243180299,7,1.8333333333333333
2738,549378588703,7,1.6774193548387097
2739,549882564050,7,2.888888888888889
2739,538585695146,7,2.8333333333333335
2739,544016559367,7,2.6363636363636362
2739,39539028043,7,2.323529411764706
2739,545957998521,7,2.085714285714286
2739,548547222435,7,1.9333333333333333
2739,544115759872,7,1.88
2739,544115359956,7,1.875
2739,529338111966,7,1.875
2739,546243180299,7,1.8333333333333333
2740,39539028043,0,3.4375
2740,549378588703,0,2.75
2740,544016559367,0,2.6666666666666665
2740,545959606207,0,2.0
2740,540520509637,0,2.0
2740,544768785584,0,1.8571428571428572
2740,549882564050,0,1.8333333333333333
2740,549736062191,0,1.8333333333333333
2740,550715341924,0,1.8
2740,36286235128,0,1.7741935483870968
2741,549882564050,7,2.888888888888889
2741,538585695146,7,2.8333333333333335
2741,544016559367,7,2.6363636363636362
2741,39539028043,7,2.323529411764706
2741,545957998521,7,2.085714285714286
2741,548547222435,7,1.9333333333333333
2741,544115759872,7,1.88
2741,544115359956,7,1.875
2741,529338111966,7,1.875
2741,546243180299,7,1.8333333333333333
2742,549882564050,7,2.888888888888889
2742,538585695146,7,2.8333333333333335
2742,544016559367,7,2.6363636363636362
2742,39539028043,7,2.323529411764706
2742,545957998521,7,2.085714285714286
2742,548547222435,7,1.9333333333333333
2742,544115759872,7,1.88
2742,544115359956,7,1.875
2742,529338111966,7,1.875
2742,546243180299,7,1.8333333333333333
2743,544016559367,4,5.714285714285714
2743,36286235128,4,4.178571428571429
2743,537396783238,4,4.15625
2743,545974803385,4,4.0
2743,538585695146,4,3.6666666666666665
2743,544768785584,4,3.4285714285714284
2743,541254875522,4,3.4
2743,549736062191,4,3.1666666666666665
2743,544115759872,4,3.130434782608696
2743,521826021046,4,3.0
2744,549882564050,7,2.888888888888889
2744,538585695146,7,2.8333333333333335
2744,544016559367,7,2.6363636363636362
2744,39539028043,7,2.323529411764706
2744,545957998521,7,2.085714285714286
2744,548547222435,7,1.9333333333333333
2744,544115759872,7,1.88
2744,544115359956,7,1.875
2744,529338111966,7,1.875
2744,546243180299,7,1.8333333333333333
2745,549882564050,7,2.888888888888889
2745,538585695146,7,2.8333333333333335
2745,544016559367,7,2.6363636363636362
2745,39539028043,7,2.323529411764706
2745,545957998521,7,2.085714285714286
2745,548547222435,7,1.9333333333333333
2745,544115759872,7,1.88
2745,529338111966,7,1.875
2745,544115359956,7,1.875
2745,546243180299,7,1.8333333333333333
2746,549882564050,7,2.888888888888889
2746,538585695146,7,2.8333333333333335
2746,544016559367,7,2.6363636363636362
2746,39539028043,7,2.323529411764706
2746,545957998521,7,2.085714285714286
2746,548547222435,7,1.9333333333333333
2746,544115759872,7,1.88
2746,529338111966,7,1.875
2746,544115359956,7,1.875
2746,546243180299,7,1.8333333333333333
2747,549882564050,7,2.888888888888889
2747,538585695146,7,2.8333333333333335
2747,544016559367,7,2.6363636363636362
2747,39539028043,7,2.323529411764706
2747,545957998521,7,2.085714285714286
2747,548547222435,7,1.9333333333333333
2747,544115759872,7,1.88
2747,529338111966,7,1.875
2747,544115359956,7,1.875
2747,546243180299,7,1.8333333333333333
2748,544115359956,3,3.3636363636363638
2748,537396783238,3,3.1511627906976742
2748,544115759872,3,2.5510204081632653
2748,36286235128,3,2.4596774193548385
2748,544768785584,3,2.380952380952381
